code,current,name,name_short,gender,country_code,country,events,birth_country,other_sports,medal_type,year
1936316,True,MARA Gibson Kaogo,MARA GK,Male,PNG,Papua New Guinea,['Men +80kg'],,,,2024
1936400,True,BARU Morea,BARU M,Male,PNG,Papua New Guinea,"[""Men's 61kg""]",Papua New Guinea,,,2024
1936402,True,MULENGA Chanda,MULENGA C,Male,ZAM,Zambia,"[""Men's 4 x 400m Relay""]",,,,2024
1936413,True,CHO Daeseong,CHO D,Male,KOR,Korea,"[""Men's Singles"", ""Men's Team""]",,,,2024
1936418,True,JANG Woojin,JANG W,Male,KOR,Korea,"[""Men's Singles"", ""Men's Team""]",Korea,,,2024
1936419,True,JEON Jihee,JEON J,Female,KOR,Korea,"[""Women's Singles"", ""Women's Team""]",China,,Bronze,2024
1936425,True,LEE Eunhye,LEE E,Female,KOR,Korea,"[""Women's Team""]",,,Bronze,2024
1936429,True,LIM Jonghoon,LIM J,Male,KOR,Korea,"[""Men's Team"", 'Mixed Doubles']",Korea,,Bronze,2024
1936435,True,SHIN Yubin,SHIN Y,Female,KOR,Korea,"[""Women's Singles"", ""Women's Team"", 'Mixed Doubles']",Korea,,Bronze,2024
1936435,True,SHIN Yubin,SHIN Y,Female,KOR,Korea,"[""Women's Singles"", ""Women's Team"", 'Mixed Doubles']",Korea,,Bronze,2024
1936450,True,CRIBBIN Sean,CRIBBIN S,Male,IRL,Ireland,['Men'],Ireland,,,2024
1936462,True,ELSAYED Mohamed,ELSAYED M,Male,EGY,Egypt,"[""Men's Épée Individual"", ""Men's Épée Team""]",Egypt,,Bronze,2024
1936468,True,YASSEEN Mohamed,YASSEEN M,Male,EGY,Egypt,"[""Men's Épée Individual"", ""Men's Épée Team""]",,,,2024
1936475,True,ELSAYED Mahmoud,ELSAYED M,Male,EGY,Egypt,"[""Men's Épée Team""]",,,,2024
1936478,True,MOHSEN Mahmoud,MOHSEN M,Male,EGY,Egypt,"[""Men's Épée Individual"", ""Men's Épée Team""]",Egypt,,,2024
1936489,True,LANE Emily,LANE E,Female,IRL,Ireland,['Women'],Ireland,Rugby union (15-a-side): Represented Ireland in the 2021 Six Nations Tournament,,2024
1936500,True,HUSSEIN Aya,HUSSEIN A,Female,EGY,Egypt,"[""Women's Épée Individual"", ""Women's Épée Team""]",Egypt,,,2024
1936524,True,BOHM Csaba,BOHM C,Male,HUN,Hungary,"[""Men's Individual""]",Hungary,,,2024
1936598,True,EKWAM Zablon Ekhal,EKWAM ZE,Male,KEN,Kenya,"[""Men's 400m""]",Kenya,,,2024
1936611,True,ENNIS Sarah,ENNIS S,Female,IRL,Ireland,"['Eventing Individual', 'Eventing Team']",Ireland,Scuba diving: She is qualified at dive master level,,2024
1936619,True,GULYAS Michelle,GULYAS M,Female,HUN,Hungary,"[""Women's Individual""]",Great Britain,,Gold,2024
1936633,True,GUZI Blanka,GUZI B,Female,HUN,Hungary,"[""Women's Individual""]",Hungary,,,2024
1936638,True,AMR HOSSNY Sara,AMR HOSSNY S,Female,EGY,Egypt,"[""Women's Foil Individual"", ""Women's Foil Team""]",Egypt,,,2024
1936640,True,SOLIMAN Loulwa,SOLIMAN L,Female,EGY,Egypt,"[""Women's Épée Team""]",,,,2024
1936646,True,MOATAZ Adham,MOATAZ A,Male,EGY,Egypt,"[""Men's Sabre Individual"", ""Men's Sabre Team""]",,,,2024
1936658,True,BURNS Megan,BURNS M,Female,IRL,Ireland,['Women'],Ireland,,,2024
1936694,True,SZEP Balazs,SZEP B,Male,HUN,Hungary,"[""Men's Individual""]",Hungary,,,2024
1936701,True,EHAB Nardin,EHAB N,Female,EGY,Egypt,"[""Women's Épée Individual"", ""Women's Épée Team""]",Egypt,,,2024
1936703,True,ELSISSY Ziad,ELSISSY Z,Male,EGY,Egypt,"[""Men's Sabre Individual"", ""Men's Sabre Team""]",Egypt,,,2024
1936715,True,HAMZA Malak,HAMZA M,Female,EGY,Egypt,"[""Women's Foil Individual"", ""Women's Foil Team""]",,,,2024
1936733,True,HANY Noha,HANY N,Female,EGY,Egypt,"[""Women's Foil Team""]",,,,2024
1936865,True,ELSHARKAWY Yara,ELSHARKAWY Y,Female,EGY,Egypt,"[""Women's Foil Individual"", ""Women's Foil Team""]",Egypt,,,2024
1936874,True,TAUTA Kelvin Sane,TAUTA KS,Male,KEN,Kenya,['4 x 400m Relay Mixed'],,,,2024
1936914,True,TILGA Karel,TILGA K,Male,EST,Estonia,"[""Men's Decathlon""]",Estonia,,,2024
1936920,True,TOLBA Abdelrahman Hussein,TOLBA AH,Male,EGY,Egypt,"[""Men's Foil Individual"", ""Men's Foil Team""]",,,,2024
1936923,True,OIGLANE Janek,OIGLANE J,Male,EST,Estonia,"[""Men's Decathlon""]",Estonia,,,2024
1936928,True,ERM Johannes,ERM J,Male,EST,Estonia,"[""Men's Decathlon""]",Estonia,,,2024
1936930,True,BICSAK Bence,BICSAK B,Male,HUN,Hungary,"[""Men's Individual""]",Hungary,,,2024
1936933,True,MAGI Rasmus,MAGI R,Male,EST,Estonia,"[""Men's 400m Hurdles""]",Estonia,,,2024
1936940,True,ABOUELKASSEM Alaaeldin,ABOUELKASSEM A,Male,EGY,Egypt,"[""Men's Foil Individual"", ""Men's Foil Team""]",Algeria,,,2024
1936954,True,ESSAM Mohamed,ESSAM M,Male,EGY,Egypt,"[""Men's Foil Team""]",,,,2024
1936957,True,AMER Mohamed,AMER M,Male,EGY,Egypt,"[""Men's Sabre Individual"", ""Men's Sabre Team""]",Egypt,,,2024
1936961,True,HAMZA Mohamed,HAMZA M,Male,EGY,Egypt,"[""Men's Foil Individual"", ""Men's Foil Team""]",United States,,,2024
1936972,True,SARDALASHVILI Giorgi,SARDALASHVILI G,Male,GEO,Georgia,"['Men -60 kg', 'Mixed Team']",Georgia,,,2024
1936983,True,TEBOGO Letsile,TEBOGO L,Male,BOT,Botswana,"[""Men's 100m"", ""Men's 200m"", ""Men's 4 x 400m Relay""]",Botswana,,Gold,2024
1936983,True,TEBOGO Letsile,TEBOGO L,Male,BOT,Botswana,"[""Men's 100m"", ""Men's 200m"", ""Men's 4 x 400m Relay""]",Botswana,,Silver,2024
1936993,True,KUTTOR-BRAGMAYER Zsanett,KUTTOR-BRAGMAYER Z,Female,HUN,Hungary,"[""Women's Individual""]",Hungary,,,2024
1937011,True,KULYNYCZ Arkadiusz Marcin,KULYNYCZ AM,Male,POL,Poland,"[""Men's Greco-Roman 87kg""]",,,,2024
1937023,True,PIHELA Elisabeth,PIHELA E,Female,EST,Estonia,"[""Women's High Jump""]",Estonia,,,2024
1937030,True,LEHMANN Csongor,LEHMANN C,Male,HUN,Hungary,"[""Men's Individual""]",Hungary,Athletics: Ran 3000m (indoor) in February 2023 in Budapest (8:23.42),,2024
1937191,True,FREILICH Yuval Shalom,FREILICH YS,Male,ISR,Israel,"[""Men's Épée Individual""]",Israel,,,2024
1937325,True,DWEDAR Mohammed,DWEDAR M,Male,PLE,Palestine,"[""Men's 800m""]",,,,2024
1937328,True,PUDAR Lana,PUDAR L,Female,BIH,Bosnia & Herzegovina,"[""Women's 100m Butterfly"", ""Women's 200m Butterfly""]",Bosnia & Herzegovina,,,2024
1937335,True,CABRAL Francisco,CABRAL F,Male,POR,Portugal,"[""Men's Doubles"", ""Men's Singles""]",Portugal,,,2024
1937336,True,BORGES Nuno,BORGES N,Male,POR,Portugal,"[""Men's Doubles"", ""Men's Singles""]",Portugal,,,2024
1937346,True,KIDALI Koitatoi,KIDALI K,Male,KEN,Kenya,"[""Men's 800m""]",Kenya,,,2024
1937347,True,LITVINOVICH Ivan,LITVINOVICH I,Male,AIN,AIN,['Men'],Belarus,,Gold,2024
1937362,True,BILAL MAZHAR,BILAL MAZHAR,Male,EGY,Egypt,['Men'],France,,,2024
1937366,True,GRILLO Emiliano,GRILLO E,Male,ARG,Argentina,"[""Men's Individual Stroke Play""]",Argentina,,,2024
1937378,True,YU Fu,YU F,Female,POR,Portugal,"[""Women's Singles""]",China,,,2024
