code,current,name,name_short,name_tv,gender,function,country_code,country,nickname,medal_type,event,team,year,season
1537066,True,TAYE Ejgayehu,TAYE E,Ejgayehu TAYE,Female,Athlete,ETH,Ethiopia,,,,,2024,Summer
1537069,True,EISA Medina,EISA M,Medina EISA,Female,Athlete,ETH,Ethiopia,,,,,2024,Summer
1537079,True,GEBRESELAMA Tsigie,GEBRESELAMA T,Tsigie GEBRESELAMA,Female,Athlete,ETH,Ethiopia,,,,,2024,Summer
1537135,True,ZENG Jian,ZENG J,ZENG Jian,Female,Athlete,SGP,Singapore,,,,,2024,Summer
1537137,True,QUEK Izaac,QUEK I,QUEK Izaac,Male,Athlete,SGP,Singapore,,,,,2024,Summer
1537144,True,VEGA Jerome,VEGA J,Jerome VEGA,Male,Athlete,PUR,Puerto Rico,Jay,,,,2024,Summer
1537145,True,OWENS-DELERME Ayden,OWENS-DELERME A,Ayden OWENS-DELERME,Male,Athlete,PUR,Puerto Rico,,,,,2024,Summer
1537149,True,de ORBETA Rachelle,de ORBETA R,Rachelle de ORBETA,Female,Athlete,PUR,Puerto Rico,,,,,2024,Summer
1537150,True,SCOTT Gabby,SCOTT G,Gabby SCOTT,Female,Athlete,PUR,Puerto Rico,,,,,2024,Summer
1537163,True,D'AMOUR Nicholas,D'AMOUR N,Nicholas D'AMOUR,Male,Athlete,ISV,"Virgin Islands, US",,,,,2024,Summer
1537168,True,CASTRO RIVERA Luis,CASTRO RIVERA L,Luis CASTRO RIVERA,Male,Athlete,PUR,Puerto Rico,,,,,2024,Summer
1537180,True,CEBALLOS Macarena,CEBALLOS M,Macarena CEBALLOS,Female,Athlete,ARG,Argentina,Maki,,,,2024,Summer
1537183,True,CAMACHO-QUINN Jasmine,CAMACHO-QUINN J,Jasmine CAMACHO-QUINN,Female,Athlete,PUR,Puerto Rico,,Bronze,Women's 100m Hurdles,,2024,Summer
1537185,True,CHEVRIER Luc,CHEVRIER L,Luc CHEVRIER,Male,Athlete,LCA,Saint Lucia,,,,,2024,Summer
1537187,True,FERNANDEZ GAMBOA Pedro Luis,FERNANDEZ GAMBOA P,Pedro Luis FERNANDEZ GAMBOA,Male,Athlete,PUR,Puerto Rico,Pedruco,,,,2024,Summer
1537188,True,RIVERA Sebastian C,RIVERA SC,Sebastian C RIVERA,Male,Athlete,PUR,Puerto Rico,,Bronze,Men's Freestyle 65kg,,2024,Summer
1537189,True,LOZADA MOTTA Ashleyann,LOZADA MOTTA A,Ashleyann LOZADA MOTTA,Female,Athlete,PUR,Puerto Rico,,,,,2024,Summer
1537191,True,PULIDO ORTIZ Celia,PULIDO ORTIZ C,Celia PULIDO ORTIZ,Female,Athlete,MEX,Mexico,Mermaid,,,,2024,Summer
1537203,True,HYDE Jaheel,HYDE J,Jaheel HYDE,Male,Athlete,JAM,Jamaica,No Limit Hyde,,,,2024,Summer
1537204,True,IGA Jorge,IGA J,Jorge IGA,Male,Athlete,MEX,Mexico,,,,,2024,Summer
1537209,True,HEIN Agostina,HEIN A,Agostina HEIN,Female,Athlete,ARG,Argentina,The Viking,,,,2024,Summer
1537256,True,SASSER Mathlynn,SASSER M,Mathlynn SASSER,Female,Athlete,MHL,Marshall Islands,Mattie. Competed as Mathlynn Robert until mid-2015,,,,2024,Summer
1537272,True,HEPLER Kayla,HEPLER K,Kayla HEPLER,Female,Athlete,MHL,Marshall Islands,,,,,2024,Summer
1537273,True,KINONO Philli,KINONO P,Phillip KINONO,Male,Athlete,MHL,Marshall Islands,Kiri-Boii,,,,2024,Summer
1537276,True,GARRIDO Luis Ramon,GARRIDO LR,Luis Ramon GARRIDO,Male,Athlete,MEX,Mexico,,,,,2024,Summer
1537286,True,MARTINEZ Paulina,MARTINEZ P,Paulina MARTINEZ,Female,Athlete,MEX,Mexico,,,,,2024,Summer
1537287,True,AWITI ALCARAZ Prisca,AWITI ALCARAZ P,Prisca AWITI ALCARAZ,Female,Athlete,MEX,Mexico,,Silver,Women -63 kg,,2024,Summer
1537312,True,REZAEI Mohammad Nabi,REZAEI MN,Mohammad Nabi REZAEI,Male,Athlete,IRI,IR Iran,,,,,2024,Summer
1537323,True,MUSTAFA SAADOON,MUSTAFA SAADOON,MUSTAFA SAADOON,Male,Athlete,IRQ,Iraq,,,,,2024,Summer
1537325,True,ALFRED Julien,ALFRED J,Julien ALFRED,Female,Athlete,LCA,Saint Lucia,Juju,Gold,Women's 100m,,2024,Summer
1537325,True,ALFRED Julien,ALFRED J,Julien ALFRED,Female,Athlete,LCA,Saint Lucia,Juju,Silver,Women's 200m,,2024,Summer
1537331,True,JOSEPH Michael,JOSEPH M,Michael JOSEPH,Male,Athlete,LCA,Saint Lucia,,,,,2024,Summer
1537336,True,YOUSSEF AMYN,YOUSSEF AMYN,YOUSSEF AMYN,Male,Athlete,IRQ,Iraq,,,,,2024,Summer
1537345,True,TSEGAY Gudaf,TSEGAY G,Gudaf TSEGAY,Female,Athlete,ETH,Ethiopia,,,,,2024,Summer
1537349,True,ALSADEQ Julyana,ALSADEQ J,Julyana ALSADEQ,Female,Athlete,JOR,Jordan,Julie,,,,2024,Summer
1537368,True,TESFAY Fotyen,TESFAY F,Fotyen TESFAY,Female,Athlete,ETH,Ethiopia,,,,,2024,Summer
1537375,True,MOJALLALTOPRAGHGHALE Fatemeh,MOJALLALTOPRAGHGH,Fatemeh MOJALLALTOPRAGHGHALE,Female,Athlete,IRI,IR Iran,,,,,2024,Summer
1537376,True,ELSHARABATY Saleh,ELSHARABATY S,Saleh ELSHARABATY,Male,Athlete,JOR,Jordan,Abu Salah,,,,2024,Summer
1537377,True,AL KHATRI Said,AL KHATRI S,Said AL KHATRI,Male,Athlete,OMA,Oman,Abu Ali,,,,2024,Summer
1537394,True,AL ADAWI Issa Samir Hamed,AL ADAWI ISH,Issa Samir Hamed AL ADAWI,Male,Athlete,OMA,Oman,,,,,2024,Summer
1537401,True,KAREEM Zaid,KAREEM Z,Zaid KAREEM,Male,Athlete,JOR,Jordan,His full name is Zaid Mustafa Mahmoud Abdul Kareem,Silver,Men -68kg,,2024,Summer
1537402,True,SARAVANAN Vishnu,SARAVANAN V,Vishnu SARAVANAN,Male,Athlete,IND,India,,,,,2024,Summer
1537405,True,KUMANAN Nethra,KUMANAN N,Nethra KUMANAN,Female,Athlete,IND,India,,,,,2024,Summer
1537465,True,SARAVIA Ulises,SARAVIA U,Ulises SARAVIA,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1537510,True,BORELLI Florencia,BORELLI F,Florencia BORELLI,Female,Athlete,ARG,Argentina,,,,,2024,Summer
1537518,True,CASETTA Belen,CASETTA B,Belen CASETTA,Female,Athlete,ARG,Argentina,La Peque (The Little One),,,,2024,Summer
1537531,True,GOMEZ Joaquin,GOMEZ J,Joaquin GOMEZ,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1537538,True,LARREGINA Elian,LARREGINA E,Elian LARREGINA,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1537547,True,SASIA Nazareno,SASIA N,Nazareno SASIA,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1537549,True,GADAYI Edwin Kwabla,GADAYI EK,Edwin Kwabla GADAYI,Male,Alternate Athlete,GHA,Ghana,,,,,2024,Summer
1537579,True,ODLUM-SMITH Jayhan Jamaud,ODLUM-SMITH JJ,Jayhan Jamaud ODLUM-SMITH,Male,Athlete,LCA,Saint Lucia,,,,,2024,Summer
1537661,True,ABUZRIBA Ahmed,ABUZRIBA A,Ahmed ABUZRIBA,Male,Athlete,LBA,Libya,,,,,2024,Summer
1537667,True,BUKRAH Mohamed,BUKRAH M,Mohamed BUKRAH,Male,Athlete,LBA,Libya,,,,,2024,Summer
1537686,True,BOUDINA Sid Ali,BOUDINA SA,Sid Ali BOUDINA,Male,Athlete,ALG,Algeria,,,,,2024,Summer
1537927,True,GIL Federico,GIL F,Federico GIL,Male,Athlete,ARG,Argentina,Fede,,,,2024,Summer
1537929,True,GUTIERREZ Marcelo Julian,GUTIERREZ MJ,Marcelo Julian GUTIERREZ,Male,Athlete,ARG,Argentina,Juli,,,,2024,Summer
1537932,True,RUSSO Fernanda,RUSSO F,Fernanda RUSSO,Female,Athlete,ARG,Argentina,,,,,2024,Summer
1538007,True,CROOKS Jordan,CROOKS J,Jordan CROOKS,Male,Athlete,CAY,Cayman Islands,,,,,2024,Summer
1538028,True,BOSCO Eugenia,BOSCO E,Eugenia BOSCO,Female,Athlete,ARG,Argentina,Euge,Silver,Mixed Multihull,MAJDALANI Mateo / BOSCO Eugenia,2024,Summer
1538040,True,FERRETTI Chiara,FERRETTI C,Chiara FERRETTI,Female,Athlete,ARG,Argentina,Chiarita,,,,2024,Summer
1538041,True,MAJDALANI Mateo,MAJDALANI M,Mateo MAJDALANI,Male,Athlete,ARG,Argentina,,Silver,Mixed Multihull,MAJDALANI Mateo / BOSCO Eugenia,2024,Summer
1538044,True,CRUZ SAUBIDET BIRKNER Francisco,CRUZ SAUBIDET BIR,Francisco CRUZ SAUBIDET BIRKNER,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1538048,True,TURIENZO Maria Catalina,TURIENZO MC,Maria Catalina TURIENZO,Female,Athlete,ARG,Argentina,Cata,,,,2024,Summer
1538059,True,EDGHILL Chelsea,EDGHILL C,Chelsea EDGHILL,Female,Athlete,GUY,Guyana,Chelo,,,,2024,Summer
1538078,True,TONDAIMAN Prithviraj,TONDAIMAN P,Prithviraj TONDAIMAN,Male,Athlete,IND,India,,,,,2024,Summer
1538084,True,KUSALE Swapnil,KUSALE S,Swapnil KUSALE,Male,Athlete,IND,India,,Bronze,50m Rifle 3 Positions Men,,2024,Summer
1538096,True,BATRA Manika,BATRA M,Manika BATRA,Female,Athlete,IND,India,Manna,,,,2024,Summer
1538104,True,THAKKAR Manav Vikash,THAKKAR MV,Manav Vikash THAKKAR,Male,Athlete,IND,India,,,,,2024,Summer
1538124,True,ZMUSHKA Alina,ZMUSHKA A,Alina ZMUSHKA,Female,Athlete,AIN,AIN,,,,,2024,Summer
1538136,True,AKULA Sreeja,AKULA S,Sreeja AKULA,Female,Athlete,IND,India,,,,,2024,Summer
1538146,True,CHAUHAN Maheshwari,CHAUHAN M,Maheshwari CHAUHAN,Female,Athlete,IND,India,,,,,2024,Summer
1538150,True,SHYMANOVICH Ilya,SHYMANOVICH I,Ilya SHYMANOVICH,Male,Athlete,AIN,AIN,,,,,2024,Summer
1538151,True,ACHANTA Sharath Kamal,ACHANTA SK,Sharath Kamal ACHANTA,Male,Athlete,IND,India,,,,,2024,Summer
1538153,True,SHKURDAI Anastasiya,SHKURDAI A,Anastasiya SHKURDAI,Female,Athlete,AIN,AIN,Nastya,,,,2024,Summer
1538154,True,MOUDGIL Anjum,MOUDGIL A,Anjum MOUDGIL,Female,Athlete,IND,India,,,,,2024,Summer
1538157,True,SINGH Shreyasi,SINGH S,Shreyasi SINGH,Female,Athlete,IND,India,,,,,2024,Summer
1538159,True,BHAKER Manu,BHAKER M,Manu BHAKER,Female,Athlete,IND,India,,Bronze,10m Air Pistol Women,,2024,Summer
1538159,True,BHAKER Manu,BHAKER M,Manu BHAKER,Female,Athlete,IND,India,,Bronze,10m Air Pistol Mixed Team,India 1,2024,Summer
1538160,True,ZALATY Yauheni,ZALATY Y,Yauheni ZALATY,Male,Athlete,AIN,AIN,,Silver,Men's Single Sculls,,2024,Summer
1538161,True,VALARIVAN Elavenil,VALARIVAN E,Elavenil VALARIVAN,Female,Athlete,IND,India,"Elvin, Bobo, Ela",,,,2024,Summer
1538190,True,DESAI Harmeet,DESAI H,Harmeet DESAI,Male,Athlete,IND,India,,,,,2024,Summer
1538193,True,KAMATH Archana Girish,KAMATH AG,Archana Girish KAMATH,Female,Athlete,IND,India,,,,,2024,Summer
1538234,True,GREENE Kennice Aphenie,GREENE KA,Kennice Aphenie GREENE,Female,Athlete,VIN,StVincent&Grenadines,,,,,2024,Summer
1538243,True,JOACHIM Alex,JOACHIM A,Alex JOACHIM,Male,Athlete,VIN,StVincent&Grenadines,,,,,2024,Summer
1538244,True,ALBERTARRIO Agustina,ALBERTARRIO A,Agustina ALBERTARRIO,Female,Athlete,ARG,Argentina,Agus,Bronze,Women,Argentina,2024,Summer
1538253,True,ALONSO Agostina,ALONSO A,Agostina ALONSO,Female,Athlete,ARG,Argentina,Agos,Bronze,Women,Argentina,2024,Summer
1538260,True,CAMPOY Maria,CAMPOY M,Maria CAMPOY,Female,Athlete,ARG,Argentina,,Bronze,Women,Argentina,2024,Summer
1538261,True,CAIRO Sofia,CAIRO S,Sofia CAIRO,Female,Athlete,ARG,Argentina,,Bronze,Women,Argentina,2024,Summer
1538262,True,CASAS Lara,CASAS L,Lara CASAS,Female,Athlete,ARG,Argentina,,Bronze,Women,Argentina,2024,Summer
1538263,True,CASTELLARO MORELLO Juana,CASTELLARO MORELLO,Juana CASTELLARO MORELLO,Female,Athlete,ARG,Argentina,,Bronze,Women,Argentina,2024,Summer
1538266,True,COSENTINO Cristina,COSENTINO C,Cristina COSENTINO,Female,Athlete,ARG,Argentina,,Bronze,Women,Argentina,2024,Summer
1538274,True,GORZELANY Agustina,GORZELANY A,Agustina GORZELANY,Female,Athlete,ARG,Argentina,Gorze,Bronze,Women,Argentina,2024,Summer
1538276,True,GRANATTO Maria,GRANATTO M,Maria GRANATTO,Female,Athlete,ARG,Argentina,Majo,Bronze,Women,Argentina,2024,Summer
1538277,True,JANKUNAS Julieta,JANKUNAS J,Julieta JANKUNAS,Female,Athlete,ARG,Argentina,"Juli, Janku",Bronze,Women,Argentina,2024,Summer
1538294,True,RAPOSO RUIZ de los LLANOS Valentina,RAPOSO RUIZ de lo,Valentina RAPOSO RUIZ de los LLANOS,Female,Athlete,ARG,Argentina,,Bronze,Women,Argentina,2024,Summer
1538295,True,SANCHEZ MOCCIA Rocio,SANCHEZ MOCCIA R,Rocio SANCHEZ MOCCIA,Female,Athlete,ARG,Argentina,Rochy,Bronze,Women,Argentina,2024,Summer
1538299,True,SAUZE VALDEZ Victoria,SAUZE VALDEZ V,Victoria SAUZE VALDEZ,Female,Athlete,ARG,Argentina,Vicky,Bronze,Women,Argentina,2024,Summer
1538304,True,TOCCALINO Sofia,TOCCALINO S,Sofia TOCCALINO,Female,Athlete,ARG,Argentina,Poy,Bronze,Women,Argentina,2024,Summer
1538305,True,TRINCHINETTI Eugenia,TRINCHINETTI E,Eugenia TRINCHINETTI,Female,Athlete,ARG,Argentina,"Eushi, Euge",Bronze,Women,Argentina,2024,Summer
1538363,True,BUGALLO Agustin,BUGALLO A,Agustin BUGALLO,Male,Athlete,ARG,Argentina,Agus,,,,2024,Summer
1538365,True,CAPURRO ZUBELDIA Bautista,CAPURRO ZUBELDIA B,Bautista CAPURRO ZUBELDIA,Male,Athlete,ARG,Argentina,Capurrin,,,,2024,Summer
1538366,True,CASELLA SCHUTH Maico,CASELLA SCHUTH M,Maico CASELLA SCHUTH,Male,Athlete,ARG,Argentina,Colo,,,,2024,Summer
1538367,True,CATAN Juan,CATAN J,Juan CATAN,Male,Athlete,ARG,Argentina,"Catu, The Wizard",,,,2024,Summer
1538370,True,DOMENE Tomas,DOMENE T,Tomas DOMENE,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1538372,True,HABIF Thomas,HABIF T,Thomas HABIF,Male,Athlete,ARG,Argentina,"Thom, TH",,,,2024,Summer
1538375,True,KEENAN Nicolas,KEENAN N,Nicolas KEENAN,Male,Athlete,ARG,Argentina,Nico,,,,2024,Summer
1538378,True,MARCUCCI Tadeo,MARCUCCI T,Tadeo MARCUCCI,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1538379,True,MARTINEZ Lucas,MARTINEZ L,Lucas MARTINEZ,Male,Athlete,ARG,Argentina,Grisin,,,,2024,Summer
1538380,True,MARTINS Tobias,MARTINS T,Tobias MARTINS,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1538386,True,JAVER Mahsa,JAVER M,Mahsa JAVER,Female,Athlete,IRI,IR Iran,,,,,2024,Summer
1538396,True,NOROUZI TAZEH KAND Zeinab,NOROUZI TAZEH KAND,Zeinab NOROUZI TAZEH KAND,Female,Athlete,IRI,IR Iran,,,,,2024,Summer
1538415,True,BEYRANVAND Mohammad,BEYRANVAND M,Mohammad BEYRANVAND,Male,Athlete,IRI,IR Iran,,,,,2024,Summer
1538421,True,ROSTAMIYAN Haniyeh,ROSTAMIYAN H,Haniyeh ROSTAMIYAN,Female,Athlete,IRI,IR Iran,Hani,,,,2024,Summer
1538436,True,AMINI POZVEH Fatemeh,AMINI POZVEH F,Fatemeh AMINI POZVEH,Female,Athlete,IRI,IR Iran,,,,,2024,Summer
1538442,True,CHEHEL AMIRANI Shermineh,CHEHEL AMIRANI S,Shermineh CHEHEL AMIRANI,Female,Athlete,IRI,IR Iran,Shermineh,,,,2024,Summer
1538449,True,AMAISTROAIE Madalina,AMAISTROAIE M,Madalina AMAISTROAIE,Female,Athlete,ROU,Romania,Mada,,,,2024,Summer
1538482,True,BOUZIDI Carole Diana,BOUZIDI CD,Carole Diana BOUZIDI,Female,Athlete,ALG,Algeria,,,,,2024,Summer
1538488,True,GERBEKOV Askerbii,GERBEKOV A,Askerbii GERBEKOV,Male,Athlete,BRN,Bahrain,,,,,2024,Summer
1538504,True,CISSE Arthur,CISSE A,Arthur CISSE,Male,Athlete,CIV,Côte d'Ivoire,,,,,2024,Summer
1538505,True,KONE Maboundou,KONE M,Maboundou KONE,Female,Athlete,CIV,Côte d'Ivoire,,,,,2024,Summer
1538622,True,NURMATOV Shakhzod,NURMATOV S,Shakhzod NURMATOV,Male,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1538627,True,PRAKATEN Anna,PRAKATEN A,Anna PRAKATEN,Female,Athlete,UZB,Uzbekistan,Anya,,,,2024,Summer
1538632,True,SAFAROLIYEV Sobirjon,SAFAROLIYEV S,Sobirjon SAFAROLIYEV,Male,Athlete,UZB,Uzbekistan,,,,,2024,Summer
1538648,True,OLFATI Mahdi,OLFATI M,Mahdi OLFATI,Male,Athlete,IRI,IR Iran,,,,,2024,Summer
1538662,True,CHEN Jiexian Stephenie,CHEN JS,Jiexian Stephenie CHEN,Female,Athlete,SGP,Singapore,Steph,,,,2024,Summer
1538729,True,MAZZILLI Agustin,MAZZILLI A,Agustin MAZZILLI,Male,Athlete,ARG,Argentina,Pajaro,,,,2024,Summer
1538734,True,MONJA Federico,MONJA F,Federico MONJA,Male,Athlete,ARG,Argentina,Chinese,,,,2024,Summer
1538737,True,REY Matias,REY M,Matias REY,Male,Athlete,ARG,Argentina,Mati,,,,2024,Summer
1538740,True,SANTIAGO Tomas,SANTIAGO T,Tomas SANTIAGO,Male,Athlete,ARG,Argentina,,,,,2024,Summer
1538741,True,TARAZONA Santiago,TARAZONA S,Santiago TARAZONA,Male,Athlete,ARG,Argentina,Ito,,,,2024,Summer
1538742,True,TOSCANI Lucas,TOSCANI L,Lucas TOSCANI,Male,Athlete,ARG,Argentina,Lechu,,,,2024,Summer
1538800,True,VERNICE Agustin,VERNICE A,Agustin VERNICE,Male,Athlete,ARG,Argentina,"Verni, Gordo, Agu",,,,2024,Summer
1538830,True,BROWN Janeek,BROWN J,Janeek BROWN,Female,Athlete,JAM,Jamaica,,,,,2024,Summer
1538875,True,MOLINA Gonzalo Nahuel,MOLINA GN,Gonzalo Nahuel MOLINA,Male,Athlete,ARG,Argentina,"Chalo. ""When I was very young I couldn't say my name (Gonzalo Molina) and I said 'Chalomina'. That's why the nickname stuck. Everyone calls me Chalo."" (sisanjuan.gob.ar, 01 May 2020)",,,,2024,Summer
1538878,True,VILLEGAS Federico Emiliano,VILLEGAS FE,Federico Emiliano VILLEGAS,Male,Alternate Athlete,ARG,Argentina,,,,,2024,Summer
1538893,True,CAMERON Lloydricia,CAMERON L,Lloydricia CAMERON,Female,Athlete,JAM,Jamaica,,,,,2024,Summer
1538903,True,PERINCHIEF Jah-Nhai,PERINCHIEF JN,Jah-Nhai PERINCHIEF,Male,Athlete,BER,Bermuda,,,,,2024,Summer
1538904,True,CLAYTON Rushell,CLAYTON R,Rushell CLAYTON,Female,Athlete,JAM,Jamaica,,,,,2024,Summer
1538910,True,DUFFY Flora,DUFFY F,Flora DUFFY,Female,Athlete,BER,Bermuda,Fluff,,,,2024,Summer
1538934,True,FIRFIRICA Alin Alexandru,FIRFIRICA AA,Alin Alexandru FIRFIRICA,Male,Athlete,ROU,Romania,,,,,2024,Summer
1538935,True,GHELBER Bianca Florentina,GHELBER BF,Bianca Florentina GHELBER,Female,Athlete,ROU,Romania,Bia,,,,2024,Summer
1538937,True,ION Diana Ana Maria,ION DAM,Diana Ana Maria ION,Female,Athlete,ROU,Romania,,,,,2024,Summer
1538939,True,MELLY Joan Chelimo,MELLY JC,Joan Chelimo MELLY,Female,Athlete,ROU,Romania,,,,,2024,Summer
1538999,True,MERINGOR Delvine Relin,MERINGOR DR,Delvine Relin MERINGOR,Female,Athlete,ROU,Romania,,,,,2024,Summer
1539000,True,MIKLOS Andrea,MIKLOS A,Andrea MIKLOS,Female,Athlete,ROU,Romania,,,,,2024,Summer
1539008,True,NOVAC Alexandru Mihaita,NOVAC AM,Alexandru Mihaita NOVAC,Male,Athlete,ROU,Romania,,,,,2024,Summer
1539114,True,PRANNOY H. S,PRANNOY HS,H. S. PRANNOY,Male,Athlete,IND,India,HSP,,,,2024,Summer
1539123,True,RANKIREDDY Satwiksairaj,RANKIREDDY S,Satwiksairaj RANKIREDDY,Male,Athlete,IND,India,,,,,2024,Summer
1539125,True,SHETTY Chirag,SHETTY C,Chirag SHETTY,Male,Athlete,IND,India,He and doubles partner Satwiksairaj Rankireddy are known as 'Sat-Chi',,,,2024,Summer
1539131,True,BERTEMES Bob,BERTEMES B,Bob BERTEMES,Male,Athlete,LUX,Luxembourg,,,,,2024,Summer
1539157,True,PUSARLA V. Sindhu,PUSARLA VS,V. Sindhu PUSARLA,Female,Athlete,IND,India,,,,,2024,Summer
1539180,True,AGARWALLA Anush,AGARWALLA A,Anush AGARWALLA,Male,Athlete,IND,India,,,,,2024,Summer
1539183,True,CRASTO Tanisha,CRASTO T,Tanisha CRASTO,Female,Athlete,IND,India,,,,,2024,Summer
1539188,True,PONNAPPA Ashwini,PONNAPPA A,Ashwini PONNAPPA,Female,Athlete,IND,India,,,,,2024,Summer
1539303,True,ROTARU-KOTTMANN Alina,ROTARU-KOTTMANN A,Alina ROTARU-KOTTMANN,Female,Athlete,ROU,Romania,,,,,2024,Summer
1539314,True,RUTTO Stella,RUTTO S,Stella RUTTO,Female,Athlete,ROU,Romania,,,,,2024,Summer
1539328,True,STANCIU Daniela,STANCIU D,Daniela STANCIU,Female,Athlete,ROU,Romania,Dana,,,,2024,Summer
1539340,True,TALOS Elena Andreea,TALOS EA,Elena Andreea TALOS,Female,Athlete,ROU,Romania,,,,,2024,Summer
1539342,True,TOADER Andrei Rares,TOADER AR,Andrei Rares TOADER,Male,Athlete,ROU,Romania,,,,,2024,Summer
1539412,True,GOMES Filipe,GOMES F,Filipe GOMES,Male,Athlete,MAW,Malawi,,,,,2024,Summer
1539497,True,OCAMPO Daiana,OCAMPO D,Daiana OCAMPO,Female,Athlete,ARG,Argentina,,,,,2024,Summer
1539505,True,ARCHIBALD Emanuel,ARCHIBALD E,Emanuel ARCHIBALD,Male,Athlete,GUY,Guyana,,,,,2024,Summer
1539510,True,ABRAMS Aliyah,ABRAMS A,Aliyah ABRAMS,Female,Athlete,GUY,Guyana,Double A,,,,2024,Summer
1539530,True,NOEL Raekwon Jibril,NOEL RJ,Raekwon Jibril NOEL,Male,Athlete,GUY,Guyana,,,,,2024,Summer
1539532,True,PERSAUD Aleka Kylela,PERSAUD AK,Aleka Kylela PERSAUD,Female,Athlete,GUY,Guyana,The Little Beast in the Pool,,,,2024,Summer
1539540,True,ALLERS-LIBURD Zahria,ALLERS-LIBURD Z,Zahria ALLERS-LIBURD,Female,Athlete,SKN,St Kitts and Nevis,,,,,2024,Summer
1539547,True,TRAORE Cheickna,TRAORE C,Cheickna TRAORE,Male,Athlete,CIV,Côte d'Ivoire,,,,,2024,Summer
1539548,True,TIE Whitney,TIE W,Whitney TIE,Female,Athlete,CIV,Côte d'Ivoire,,,,,2024,Summer
1539607,True,SIDHU Vijayveer,SIDHU V,Vijayveer SIDHU,Male,Athlete,IND,India,Robby,,,,2024,Summer
1539611,True,TOMAR Aishwary Pratap Singh,TOMAR APS,Aishwary Pratap Singh TOMAR,Male,Athlete,IND,India,Aishwarya Rai,,,,2024,Summer
1539615,True,NARUKA Anant Jeet Singh,NARUKA AJS,Anant Jeet Singh NARUKA,Male,Athlete,IND,India,,,,,2024,Summer
1539628,True,ANISH Anish,ANISH A,Anish ANISH,Male,Athlete,IND,India,,,,,2024,Summer
1539636,True,BABUTA Arjun,BABUTA A,Arjun BABUTA,Male,Athlete,IND,India,,,,,2024,Summer
1539643,True,CHEEMA Arjun Singh,CHEEMA AS,Arjun Singh CHEEMA,Male,Athlete,IND,India,,,,,2024,Summer
1539683,True,BOUSHITA Abderrahmane,BOUSHITA A,Abderrahmane BOUSHITA,Male,Athlete,MAR,Morocco,Abdou,,,,2024,Summer
1539720,True,SINGH Sandee,SINGH S,Sandeep SINGH,Male,Athlete,IND,India,,,,,2024,Summer
1539747,True,SAMRA Sift Kaur,SAMRA SK,Sift Kaur SAMRA,Female,Athlete,IND,India,,,,,2024,Summer
1539752,True,SINGH Esha,SINGH E,Esha SINGH,Female,Athlete,IND,India,,,,,2024,Summer
1539754,True,RAMITA Ramita,RAMITA R,Ramita RAMITA,Female,Athlete,IND,India,,,,,2024,Summer
1539757,True,KUMARI Rajeshwari,KUMARI R,Rajeshwari KUMARI,Female,Athlete,IND,India,Ria,,,,2024,Summer
1539767,True,SANGWAN Rhythm,SANGWAN R,Rhythm SANGWAN,Female,Athlete,IND,India,,,,,2024,Summer
1539849,True,SEN Lakshya,SEN L,Lakshya SEN,Male,Athlete,IND,India,,,,,2024,Summer
1539886,True,di TELLA Pascual Maria,di TELLA PM,Pascual Maria di TELLA,Male,Athlete,ARG,Argentina,Pascu,,,,2024,Summer
1539948,True,DARRAGH Rachael,DARRAGH R,Rachael DARRAGH,Female,Athlete,IRL,Ireland,,,,,2024,Summer
1539950,True,McNULTY Harry,McNULTY H,Harry McNULTY,Male,Athlete,IRL,Ireland,"H, Salty, McNuts",,,,2024,Summer
1539951,True,MOLLEN Bryan,MOLLEN B,Bryan MOLLEN,Male,Athlete,IRL,Ireland,,,,,2024,Summer
1539952,True,KENNEDY Terry,KENNEDY T,Terry KENNEDY,Male,Athlete,IRL,Ireland,The Silent Assassin ,,,,2024,Summer
1539954,True,WALSH Grainne,WALSH G,Grainne WALSH,Female,Athlete,IRL,Ireland,,,,,2024,Summer
1539959,True,PASSMORE Jake,PASSMORE J,Jake PASSMORE,Male,Athlete,IRL,Ireland,,,,,2024,Summer
1539961,True,HEALY Sarah,HEALY S,Sarah HEALY,Female,Athlete,IRL,Ireland,,,,,2024,Summer
1539962,True,McCANN Luke,McCANN L,Luke McCANN,Male,Athlete,IRL,Ireland,,,,,2024,Summer
1539963,True,McCORMACK Fionnuala,McCORMACK F,Fionnuala McCORMACK,Female,Athlete,IRL,Ireland,,,,,2024,Summer
1539966,True,CATTERSON Victoria,CATTERSON V,Victoria CATTERSON,Female,Athlete,IRL,Ireland,Vic,,,,2024,Summer
1539968,True,FERGUSON Conor,FERGUSON C,Conor FERGUSON,Male,Athlete,IRL,Ireland,,,,,2024,Summer
1539969,True,WIFFEN Daniel,WIFFEN D,Daniel WIFFEN,Male,Athlete,IRL,Ireland,,Gold,Men's 800m Freestyle,,2024,Summer
